,Time (EET),Ask,Bid,AskVolume,BidVolume
8764,2024-01-02 03:13:32.257,141.233,141.227,1.8,1.2
8765,2024-01-02 03:13:33.974,141.231,141.227,1.2,1.2
8766,2024-01-02 03:13:34.076,141.231,141.226,1.2,1.8
8767,2024-01-02 03:13:34.533,141.235,141.229,7.2,1.2
8768,2024-01-02 03:13:34.636,141.235,141.23,1.2,1.2
8769,2024-01-02 03:13:35.294,141.235,141.229,1.2,5.4
8770,2024-01-02 03:13:39.077,141.231,141.229,1.2,1.2
8771,2024-01-02 03:13:39.179,141.231,141.227,1.2,1.2
8772,2024-01-02 03:13:39.485,141.231,141.226,1.2,1.8
8773,2024-01-02 03:13:58.393,141.239,141.233,3.6,1.2
8774,2024-01-02 03:13:58.497,141.242,141.236,1.12,1.2
8775,2024-01-02 03:13:58.548,141.244,141.235,1.8,1.8
8776,2024-01-02 03:14:00.120,141.241,141.234,1.2,1.2
8777,2024-01-02 03:14:00.171,141.242,141.236,1.2,1.2
8778,2024-01-02 03:14:00.375,141.241,141.236,1.2,1.2
8779,2024-01-02 03:14:00.881,141.242,141.236,1.8,1.2
8780,2024-01-02 03:14:03.200,141.241,141.236,1.2,1.2
8781,2024-01-02 03:14:03.404,141.242,141.236,1.2,1.2
8782,2024-01-02 03:14:03.556,141.241,141.236,1.2,1.2
8783,2024-01-02 03:14:03.862,141.242,141.236,1.2,1.2
8784,2024-01-02 03:14:04.014,141.241,141.236,1.2,1.2
8785,2024-01-02 03:14:04.318,141.24,141.235,1.2,4.5
8786,2024-01-02 03:14:05.081,141.242,141.236,4.5,1.2
8787,2024-01-02 03:14:06.497,141.24,141.235,1.2,1.2
8788,2024-01-02 03:14:06.804,141.242,141.236,1.2,1.2
8789,2024-01-02 03:14:08.223,141.24,141.234,1.2,4.5
8790,2024-01-02 03:14:08.378,141.24,141.233,1.2,1.2
8791,2024-01-02 03:14:08.837,141.24,141.232,1.2,5.04
8792,2024-01-02 03:14:10.007,141.24,141.233,1.2,1.2
8793,2024-01-02 03:14:10.110,141.242,141.235,1.2,1.2
8794,2024-01-02 03:14:10.264,141.242,141.234,1.2,4.5
8795,2024-01-02 03:14:10.418,141.242,141.235,1.2,1.2
8796,2024-01-02 03:14:10.571,141.242,141.234,1.2,1.2
8797,2024-01-02 03:14:11.638,141.24,141.233,1.2,1.2
8798,2024-01-02 03:14:11.741,141.242,141.235,1.2,3.6
8799,2024-01-02 03:14:11.843,141.24,141.235,1.2,3.6
8800,2024-01-02 03:14:11.895,141.24,141.233,1.2,1.32
8801,2024-01-02 03:14:12.354,141.242,141.233,1.8,1.32
8802,2024-01-02 03:14:12.609,141.242,141.234,1.2,1.2
8803,2024-01-02 03:14:13.065,141.24,141.233,1.2,1.2
8804,2024-01-02 03:14:13.219,141.24,141.234,1.2,2.25
8805,2024-01-02 03:14:13.321,141.24,141.233,1.44,1.2
8806,2024-01-02 03:14:13.424,141.24,141.234,1.44,3.6
8807,2024-01-02 03:14:13.679,141.24,141.233,1.44,1.2
8808,2024-01-02 03:14:14.792,141.242,141.234,1.8,1.32
8809,2024-01-02 03:14:15.047,141.241,141.234,1.2,1.2
8810,2024-01-02 03:14:15.456,141.242,141.233,1.35,1.2
8811,2024-01-02 03:14:15.558,141.242,141.234,1.2,1.2
8812,2024-01-02 03:14:15.812,141.243,141.234,1.2,1.2
8813,2024-01-02 03:14:16.371,141.241,141.234,1.2,4.5
8814,2024-01-02 03:14:17.645,141.243,141.235,1.8,1.2
8815,2024-01-02 03:14:18.104,141.243,141.234,1.2,4.5
8816,2024-01-02 03:14:18.612,141.243,141.234,1.2,5.12
8817,2024-01-02 03:14:18.716,141.251,141.242,1.72,4.5
8818,2024-01-02 03:14:18.818,141.25,141.243,1.72,4.5
8819,2024-01-02 03:14:19.073,141.25,141.243,1.2,1.2
8820,2024-01-02 03:14:22.831,141.251,141.243,1.2,1.2
8821,2024-01-02 03:14:22.934,141.25,141.243,1.2,4.5
8822,2024-01-02 03:14:23.088,141.25,141.245,1.2,3.6
8823,2024-01-02 03:14:23.290,141.25,141.243,1.2,1.2
8824,2024-01-02 03:14:23.945,141.25,141.245,1.2,3.6
8825,2024-01-02 03:14:24.149,141.25,141.244,1.2,1.8
8826,2024-01-02 03:14:24.302,141.248,141.242,1.2,3.6
8827,2024-01-02 03:14:25.415,141.249,141.242,1.44,4.5
8828,2024-01-02 03:14:28.697,141.25,141.243,1.2,1.2
8829,2024-01-02 03:14:29.003,141.253,141.246,1.2,1.2
8830,2024-01-02 03:14:29.817,141.252,141.246,1.2,4.5
8831,2024-01-02 03:14:30.019,141.252,141.247,1.2,3.6
8832,2024-01-02 03:14:31.032,141.253,141.247,1.8,3.6
8833,2024-01-02 03:14:31.134,141.253,141.246,1.8,1.2
8834,2024-01-02 03:14:32.043,141.252,141.246,1.2,1.2
8835,2024-01-02 03:14:32.246,141.253,141.246,1.8,1.2
8836,2024-01-02 03:14:33.254,141.252,141.246,1.2,1.2
8837,2024-01-02 03:14:34.566,141.253,141.246,1.8,1.2
8838,2024-01-02 03:14:35.070,141.252,141.246,1.2,1.2
8839,2024-01-02 03:14:35.222,141.252,141.247,1.2,1.8
8840,2024-01-02 03:14:35.324,141.252,141.246,1.2,1.2
8841,2024-01-02 03:14:36.385,141.253,141.246,1.8,1.2
8842,2024-01-02 03:14:38.154,141.252,141.246,1.2,1.2
8843,2024-01-02 03:14:38.862,141.253,141.246,1.8,1.2
8844,2024-01-02 03:14:39.367,141.252,141.246,1.2,1.2
8845,2024-01-02 03:14:40.630,141.252,141.247,1.2,3.6
8846,2024-01-02 03:14:41.743,141.251,141.244,1.2,2.25
8847,2024-01-02 03:14:41.846,141.25,141.244,1.8,2.25
8848,2024-01-02 03:14:41.949,141.25,141.242,1.8,4.5
8849,2024-01-02 03:14:42.051,141.249,141.242,1.2,4.5
8850,2024-01-02 03:14:42.154,141.25,141.242,1.8,4.5
8851,2024-01-02 03:14:42.257,141.249,141.242,1.2,4.5
8852,2024-01-02 03:14:42.309,141.251,141.243,1.8,3.6
8853,2024-01-02 03:14:42.665,141.25,141.243,1.8,1.8
8854,2024-01-02 03:14:42.920,141.25,141.242,1.2,4.5
8855,2024-01-02 03:14:43.173,141.25,141.244,1.2,3.6
8856,2024-01-02 03:14:43.477,141.25,141.242,1.2,4.5
8857,2024-01-02 03:14:44.132,141.25,141.244,1.2,3.6
8858,2024-01-02 03:14:44.234,141.25,141.243,1.8,1.8
8859,2024-01-02 03:14:44.691,141.25,141.245,1.2,1.2
8860,2024-01-02 03:14:44.743,141.252,141.245,1.8,1.2
8861,2024-01-02 03:14:45.098,141.251,141.244,1.2,1.2
8862,2024-01-02 03:14:45.656,141.251,141.243,1.2,1.2
8863,2024-01-02 03:14:46.160,141.25,141.243,1.8,4.5
8864,2024-01-02 03:14:47.723,141.251,141.244,1.8,1.2
8865,2024-01-02 03:14:47.876,141.25,141.243,1.2,4.5
8866,2024-01-02 03:14:54.437,141.249,141.243,1.2,1.2
8867,2024-01-02 03:14:54.946,141.251,141.242,1.8,1.2
8868,2024-01-02 03:14:56.261,141.249,141.243,1.2,1.2
8869,2024-01-02 03:14:57.469,141.25,141.243,1.8,1.2
8870,2024-01-02 03:14:57.873,141.25,141.242,1.2,1.2
8871,2024-01-02 03:15:00.036,141.247,141.242,1.2,3.6
8872,2024-01-02 03:15:00.138,141.248,141.242,1.2,3.6
8873,2024-01-02 03:15:00.342,141.249,141.242,1.8,3.6
8874,2024-01-02 03:15:02.110,141.249,141.244,1.8,1.2
8875,2024-01-02 03:15:02.264,141.247,141.241,1.2,4.5
8876,2024-01-02 03:15:02.316,141.248,141.244,1.2,1.2
8877,2024-01-02 03:15:06.047,141.247,141.242,1.2,4.5
8878,2024-01-02 03:15:07.765,141.248,141.243,1.2,1.2
8879,2024-01-02 03:15:08.019,141.249,141.245,1.2,4.5
8880,2024-01-02 03:15:08.122,141.25,141.245,1.8,4.5
8881,2024-01-02 03:15:08.580,141.249,141.245,1.2,4.5
8882,2024-01-02 03:15:08.884,141.25,141.245,1.2,4.5
8883,2024-01-02 03:15:12.326,141.251,141.246,1.8,1.2
8884,2024-01-02 03:15:12.883,141.251,141.245,1.8,4.5
8885,2024-01-02 03:15:13.339,141.251,141.246,1.8,1.2
8886,2024-01-02 03:15:13.644,141.25,141.245,1.2,4.5
8887,2024-01-02 03:15:13.849,141.249,141.245,1.2,1.2
8888,2024-01-02 03:15:14.456,141.25,141.245,1.8,4.5
8889,2024-01-02 03:15:15.469,141.248,141.243,1.2,1.2
8890,2024-01-02 03:15:15.521,141.25,141.244,1.8,4.5
8891,2024-01-02 03:15:16.433,141.25,141.245,1.2,1.2
8892,2024-01-02 03:15:18.107,141.247,141.242,1.2,4.5
8893,2024-01-02 03:15:18.363,141.244,141.237,1.2,5.85
8894,2024-01-02 03:15:18.416,141.243,141.236,1.2,2.7
8895,2024-01-02 03:15:18.519,141.241,141.236,1.2,1.2
8896,2024-01-02 03:15:19.639,141.238,141.233,1.2,2.7
8897,2024-01-02 03:15:19.745,141.231,141.226,1.2,1.2
8898,2024-01-02 03:15:19.849,141.231,141.227,1.2,1.8
8899,2024-01-02 03:15:19.951,141.231,141.226,1.2,1.2
8900,2024-01-02 03:15:21.174,141.23,141.224,1.2,1.2
8901,2024-01-02 03:15:21.277,141.23,141.225,1.2,1.2
8902,2024-01-02 03:15:22.640,141.232,141.226,1.2,1.2
8903,2024-01-02 03:15:23.958,141.23,141.225,1.2,4.5
8904,2024-01-02 03:15:25.327,141.231,141.225,1.2,1.2
8905,2024-01-02 03:15:25.887,141.23,141.225,1.2,1.2
8906,2024-01-02 03:15:26.548,141.225,141.222,1.2,3.6
8907,2024-01-02 03:15:26.651,141.223,141.217,1.2,6.75
8908,2024-01-02 03:15:32.240,141.222,141.216,1.2,4.5
8909,2024-01-02 03:15:32.292,141.22,141.215,1.2,1.2
8910,2024-01-02 03:15:33.563,141.218,141.214,1.2,3.6
8911,2024-01-02 03:15:33.666,141.219,141.213,1.2,4.5
8912,2024-01-02 03:15:33.769,141.219,141.214,1.2,4.5
8913,2024-01-02 03:15:33.922,141.22,141.215,1.2,1.2
8914,2024-01-02 03:15:36.929,141.216,141.212,1.2,2.25
8915,2024-01-02 03:15:37.033,141.214,141.212,1.2,2.25
8916,2024-01-02 03:15:37.084,141.214,141.208,1.2,1.2
8917,2024-01-02 03:15:37.442,141.214,141.207,1.2,4.5
8918,2024-01-02 03:15:37.748,141.213,141.207,1.2,1.2
8919,2024-01-02 03:15:39.371,141.216,141.208,1.2,1.2
8920,2024-01-02 03:15:39.980,141.214,141.209,1.2,3.6
8921,2024-01-02 03:15:40.031,141.214,141.207,1.2,4.5
8922,2024-01-02 03:15:49.305,141.218,141.213,1.2,1.2
8923,2024-01-02 03:15:49.865,141.222,141.216,6.3,1.2
8924,2024-01-02 03:15:50.121,141.223,141.217,1.2,1.2
8925,2024-01-02 03:15:50.326,141.225,141.217,1.2,1.2
8926,2024-01-02 03:15:50.378,141.223,141.217,1.2,1.2
8927,2024-01-02 03:15:51.956,141.224,141.217,1.2,1.2
8928,2024-01-02 03:15:54.275,141.223,141.217,1.2,1.2
8929,2024-01-02 03:15:54.581,141.224,141.215,1.2,1.2
8930,2024-01-02 03:15:54.990,141.223,141.217,1.2,1.2
8931,2024-01-02 03:15:55.194,141.221,141.216,1.2,1.2
8932,2024-01-02 03:15:55.804,141.222,141.216,1.2,1.2
8933,2024-01-02 03:15:56.310,141.224,141.217,1.2,1.2
8934,2024-01-02 03:15:57.120,141.223,141.216,1.2,1.2
8935,2024-01-02 03:16:00.147,141.224,141.217,1.2,1.2
8936,2024-01-02 03:16:01.725,141.223,141.217,1.2,1.2
8937,2024-01-02 03:16:06.692,141.225,141.216,1.2,1.2
8938,2024-01-02 03:16:08.335,141.223,141.217,1.2,1.2
8939,2024-01-02 03:16:08.894,141.222,141.216,1.2,4.5
8940,2024-01-02 03:16:09.048,141.221,141.216,1.2,1.2
8941,2024-01-02 03:16:14.856,141.223,141.217,1.2,1.2
8942,2024-01-02 03:16:17.286,141.223,141.216,1.2,1.2
8943,2024-01-02 03:16:17.796,141.221,141.216,1.2,1.2
8944,2024-01-02 03:16:21.032,141.223,141.216,6.84,1.2
8945,2024-01-02 03:16:24.924,141.225,141.217,1.2,4.5
8946,2024-01-02 03:16:25.179,141.224,141.217,1.2,4.5
8947,2024-01-02 03:16:25.992,141.224,141.217,1.24,1.2
8948,2024-01-02 03:16:27.010,141.224,141.217,2.12,1.2
8949,2024-01-02 03:16:27.112,141.223,141.216,1.99,1.2
8950,2024-01-02 03:16:27.569,141.223,141.216,1.32,1.2
8951,2024-01-02 03:16:32.353,141.221,141.215,1.2,4.5
8952,2024-01-02 03:16:51.109,141.221,141.216,1.2,3.6
8953,2024-01-02 03:16:51.312,141.221,141.215,1.2,1.2
8954,2024-01-02 03:16:51.415,141.223,141.216,1.2,1.2
8955,2024-01-02 03:16:51.519,141.225,141.215,1.8,1.2
8956,2024-01-02 03:16:51.571,141.229,141.223,5.94,1.2
8957,2024-01-02 03:16:51.675,141.231,141.225,3.24,1.2
8958,2024-01-02 03:16:55.927,141.234,141.227,2.34,1.2
8959,2024-01-02 03:16:57.041,141.234,141.227,2.22,1.2
8960,2024-01-02 03:16:57.144,141.233,141.226,1.44,1.2
8961,2024-01-02 03:16:59.115,141.235,141.226,2.34,1.2
8962,2024-01-02 03:17:02.257,141.234,141.225,1.44,1.2
8963,2024-01-02 03:17:03.174,141.231,141.225,1.2,1.2
8964,2024-01-02 03:17:05.202,141.232,141.225,1.2,1.2
8965,2024-01-02 03:17:05.306,141.236,141.228,1.12,1.2
8966,2024-01-02 03:17:05.357,141.236,141.228,1.2,1.2
8967,2024-01-02 03:17:05.967,141.236,141.23,1.2,1.2
8968,2024-01-02 03:17:06.070,141.24,141.234,1.2,4.5
8969,2024-01-02 03:17:06.477,141.24,141.235,1.2,4.5
8970,2024-01-02 03:17:14.348,141.236,141.233,1.2,1.8
8971,2024-01-02 03:17:14.400,141.236,141.231,1.2,2.7
8972,2024-01-02 03:17:14.452,141.238,141.233,1.2,1.2
8973,2024-01-02 03:17:15.265,141.24,141.235,1.2,1.2
8974,2024-01-02 03:17:19.802,141.24,141.234,1.2,4.5
8975,2024-01-02 03:17:20.208,141.24,141.235,1.2,1.2
8976,2024-01-02 03:17:23.650,141.242,141.236,1.2,1.2
8977,2024-01-02 03:17:27.540,141.243,141.236,1.2,1.2
8978,2024-01-02 03:17:27.948,141.241,141.235,1.2,1.2
8979,2024-01-02 03:17:28.406,141.245,141.242,1.32,1.2
8980,2024-01-02 03:17:28.510,141.253,141.246,1.24,1.2
8981,2024-01-02 03:17:29.323,141.253,141.248,1.2,1.2
8982,2024-01-02 03:17:29.426,141.255,141.248,1.99,1.2
8983,2024-01-02 03:17:29.732,141.255,141.248,2.12,1.2
8984,2024-01-02 03:17:32.612,141.253,141.246,1.32,1.2
8985,2024-01-02 03:17:32.919,141.254,141.246,6.39,1.2
8986,2024-01-02 03:17:32.971,141.254,141.248,5.4,1.2
8987,2024-01-02 03:17:33.073,141.255,141.248,1.2,1.2
8988,2024-01-02 03:17:34.390,141.256,141.25,1.2,1.2
8989,2024-01-02 03:17:34.493,141.257,141.25,6.3,1.2
8990,2024-01-02 03:17:34.595,141.256,141.25,1.2,1.2
8991,2024-01-02 03:17:34.850,141.253,141.246,4.5,1.2
8992,2024-01-02 03:17:36.371,141.252,141.246,1.8,1.2
8993,2024-01-02 03:17:36.878,141.253,141.246,1.2,1.2
8994,2024-01-02 03:17:39.148,141.253,141.247,1.2,1.2
8995,2024-01-02 03:17:39.860,141.253,141.248,1.2,1.2
8996,2024-01-02 03:17:40.785,141.253,141.247,1.2,1.8
8997,2024-01-02 03:17:41.290,141.253,141.248,1.2,1.2
8998,2024-01-02 03:17:45.969,141.253,141.247,1.2,1.8
8999,2024-01-02 03:17:46.780,141.253,141.248,1.2,1.2
9000,2024-01-02 03:17:50.656,141.254,141.248,1.2,1.8
9001,2024-01-02 03:18:02.560,141.254,141.247,1.2,1.8
9002,2024-01-02 03:18:03.167,141.254,141.248,3.15,1.2
9003,2024-01-02 03:18:03.723,141.254,141.247,1.2,1.8
9004,2024-01-02 03:18:04.227,141.253,141.248,1.2,1.2
9005,2024-01-02 03:18:06.243,141.253,141.247,1.2,1.8
9006,2024-01-02 03:18:15.418,141.253,141.247,1.24,1.2
9007,2024-01-02 03:18:17.739,141.251,141.246,1.2,1.2
9008,2024-01-02 03:18:18.047,141.251,141.247,1.2,1.2
9009,2024-01-02 03:18:18.251,141.251,141.246,1.2,5.4
9010,2024-01-02 03:18:26.325,141.252,141.248,1.2,1.2
9011,2024-01-02 03:18:26.428,141.252,141.247,1.2,1.8
9012,2024-01-02 03:18:32.241,141.251,141.246,1.2,4.5
9013,2024-01-02 03:18:34.975,141.25,141.245,1.2,1.2
9014,2024-01-02 03:18:35.027,141.25,141.242,1.2,4.5
9015,2024-01-02 03:18:35.335,141.248,141.243,1.2,4.5
9016,2024-01-02 03:18:35.540,141.249,141.243,1.2,3.6
9017,2024-01-02 03:18:35.996,141.248,141.243,1.2,4.5
9018,2024-01-02 03:18:36.351,141.248,141.244,1.2,3.6
9019,2024-01-02 03:18:36.554,141.25,141.245,1.2,1.2
9020,2024-01-02 03:18:37.868,141.25,141.246,1.2,1.2
9021,2024-01-02 03:18:38.526,141.247,141.243,1.35,3.6
9022,2024-01-02 03:18:38.578,141.235,141.231,2.34,1.2
9023,2024-01-02 03:18:38.630,141.231,141.226,1.2,1.8
9024,2024-01-02 03:18:39.548,141.232,141.226,1.2,1.2
9025,2024-01-02 03:18:41.619,141.231,141.226,1.2,1.2
9026,2024-01-02 03:18:43.540,141.226,141.223,1.2,3.6
9027,2024-01-02 03:18:43.643,141.225,141.22,1.2,1.2
9028,2024-01-02 03:18:47.893,141.227,141.222,6.75,1.2
9029,2024-01-02 03:18:47.996,141.229,141.223,1.2,1.2
9030,2024-01-02 03:18:48.049,141.23,141.225,1.2,1.2
9031,2024-01-02 03:19:14.567,141.231,141.225,1.2,1.2
9032,2024-01-02 03:19:16.441,141.23,141.225,6.3,1.2
9033,2024-01-02 03:19:17.048,141.231,141.225,4.5,1.2
9034,2024-01-02 03:19:19.778,141.232,141.225,1.2,1.2
9035,2024-01-02 03:19:21.595,141.228,141.225,5.4,1.2
9036,2024-01-02 03:19:21.647,141.219,141.217,1.2,1.8
9037,2024-01-02 03:19:21.699,141.218,141.213,1.2,1.32
9038,2024-01-02 03:19:21.954,141.219,141.213,1.2,3.6
9039,2024-01-02 03:19:22.917,141.221,141.215,6.3,1.2
9040,2024-01-02 03:19:23.071,141.221,141.216,1.2,3.6
9041,2024-01-02 03:19:23.173,141.221,141.215,1.2,5.04
9042,2024-01-02 03:19:23.427,141.221,141.216,1.2,1.2
9043,2024-01-02 03:19:23.883,141.221,141.215,1.2,4.5
9044,2024-01-02 03:19:31.716,141.221,141.214,1.2,1.2
9045,2024-01-02 03:19:32.123,141.221,141.215,1.2,1.2
9046,2024-01-02 03:20:13.393,141.223,141.217,1.2,1.72
9047,2024-01-02 03:20:13.445,141.229,141.224,1.74,1.2
9048,2024-01-02 03:20:13.497,141.232,141.227,1.35,1.2
9049,2024-01-02 03:20:17.838,141.231,141.226,1.2,4.5
9050,2024-01-02 03:20:20.528,141.23,141.225,1.2,1.2
9051,2024-01-02 03:20:24.360,141.231,141.226,1.2,1.2
9052,2024-01-02 03:20:40.575,141.232,141.224,1.2,1.2
9053,2024-01-02 03:20:51.544,141.232,141.226,3.24,1.2
9054,2024-01-02 03:20:51.597,141.233,141.229,1.2,1.2
9055,2024-01-02 03:20:51.699,141.234,141.229,1.32,1.2
9056,2024-01-02 03:20:54.676,141.235,141.233,1.35,1.8
9057,2024-01-02 03:20:54.728,141.242,141.234,1.2,1.2
9058,2024-01-02 03:20:54.882,141.242,141.236,1.2,1.2
9059,2024-01-02 03:20:54.985,141.241,141.235,1.2,4.5
9060,2024-01-02 03:20:55.596,141.241,141.234,1.2,1.2
9061,2024-01-02 03:20:57.818,141.241,141.235,1.2,4.5
9062,2024-01-02 03:20:58.072,141.242,141.236,1.2,1.2
9063,2024-01-02 03:21:00.799,141.242,141.237,1.2,1.2
9064,2024-01-02 03:21:01.153,141.244,141.238,1.2,1.2
9065,2024-01-02 03:21:02.269,141.245,141.24,5.4,1.2
9066,2024-01-02 03:21:02.422,141.246,141.241,1.8,1.2
9067,2024-01-02 03:21:02.828,141.246,141.24,1.8,1.8
9068,2024-01-02 03:21:05.763,141.245,141.24,1.2,1.2
9069,2024-01-02 03:21:06.675,141.248,141.244,4.5,1.2
9070,2024-01-02 03:21:06.778,141.251,141.246,1.8,1.8
9071,2024-01-02 03:21:06.881,141.253,141.246,1.2,1.8
9072,2024-01-02 03:21:10.717,141.252,141.246,1.2,1.2
9073,2024-01-02 03:21:10.773,141.25,141.246,1.2,1.2
9074,2024-01-02 03:21:11.331,141.252,141.247,4.5,1.2
9075,2024-01-02 03:21:11.434,141.253,141.247,1.2,1.2
9076,2024-01-02 03:21:11.892,141.258,141.254,2.37,1.2
9077,2024-01-02 03:21:11.944,141.26,141.255,1.2,1.2
9078,2024-01-02 03:21:15.691,141.263,141.255,1.2,1.8
9079,2024-01-02 03:21:16.299,141.263,141.257,1.2,1.2
9080,2024-01-02 03:21:16.603,141.263,141.256,1.2,1.8
9081,2024-01-02 03:21:21.290,141.262,141.256,1.2,1.2
9082,2024-01-02 03:21:21.392,141.263,141.256,6.3,1.2
9083,2024-01-02 03:21:21.748,141.262,141.256,4.5,1.2
9084,2024-01-02 03:21:23.517,141.261,141.256,5.85,1.2
9085,2024-01-02 03:21:24.125,141.262,141.256,1.8,1.2
9086,2024-01-02 03:21:24.480,141.263,141.256,1.2,1.2
9087,2024-01-02 03:21:26.446,141.264,141.256,1.2,1.2
9088,2024-01-02 03:21:29.418,141.262,141.256,2.7,1.2
9089,2024-01-02 03:21:29.775,141.261,141.256,1.2,1.2
9090,2024-01-02 03:21:31.395,141.264,141.259,1.2,1.2
9091,2024-01-02 03:21:31.497,141.265,141.259,8.1,1.2
9092,2024-01-02 03:21:33.160,141.264,141.258,1.2,1.2
9093,2024-01-02 03:21:33.413,141.266,141.261,4.14,2.22
9094,2024-01-02 03:21:33.517,141.272,141.265,1.62,1.2
9095,2024-01-02 03:21:33.569,141.273,141.265,1.8,1.8
9096,2024-01-02 03:21:34.533,141.27,141.265,1.2,1.2
9097,2024-01-02 03:21:35.798,141.272,141.266,3.15,1.2
9098,2024-01-02 03:21:37.915,141.271,141.265,1.2,1.2
9099,2024-01-02 03:21:38.773,141.271,141.267,1.2,1.2
9100,2024-01-02 03:21:38.876,141.273,141.269,1.8,1.2
9101,2024-01-02 03:21:39.131,141.274,141.269,6.75,1.2
9102,2024-01-02 03:21:41.468,141.279,141.277,3.6,1.2
9103,2024-01-02 03:21:41.520,141.282,141.277,4.5,1.2
9104,2024-01-02 03:21:41.623,141.282,141.276,3.6,1.2
9105,2024-01-02 03:21:41.727,141.282,141.277,1.2,1.2
9106,2024-01-02 03:21:43.247,141.283,141.279,2.25,1.2
9107,2024-01-02 03:21:43.400,141.283,141.277,2.25,1.2
9108,2024-01-02 03:21:43.503,141.283,141.276,2.7,1.2
9109,2024-01-02 03:21:43.605,141.281,141.276,1.2,1.2
9110,2024-01-02 03:21:43.708,141.28,141.275,1.2,1.2
9111,2024-01-02 03:21:44.116,141.28,141.274,1.2,1.2
9112,2024-01-02 03:21:44.219,141.275,141.271,1.2,2.7
9113,2024-01-02 03:21:44.322,141.275,141.27,1.2,1.2
9114,2024-01-02 03:21:48.064,141.272,141.267,1.2,1.2
9115,2024-01-02 03:21:48.167,141.274,141.269,1.32,1.2
9116,2024-01-02 03:21:49.333,141.273,141.269,1.2,1.2
9117,2024-01-02 03:21:53.161,141.274,141.269,1.2,1.2
9118,2024-01-02 03:21:53.213,141.275,141.27,1.89,1.2
9119,2024-01-02 03:21:53.317,141.274,141.27,1.2,1.2
9120,2024-01-02 03:21:53.419,141.273,141.27,1.2,1.2
9121,2024-01-02 03:21:54.126,141.275,141.27,1.2,1.2
9122,2024-01-02 03:21:54.245,141.274,141.27,1.2,1.2
9123,2024-01-02 03:21:54.403,141.275,141.27,1.2,1.2
9124,2024-01-02 03:21:54.507,141.274,141.27,1.2,1.2
9125,2024-01-02 03:21:57.850,141.275,141.27,1.8,1.2
9126,2024-01-02 03:22:00.928,141.274,141.27,1.2,1.2
9127,2024-01-02 03:22:01.535,141.273,141.27,1.2,1.2
9128,2024-01-02 03:22:02.041,141.275,141.269,1.2,1.2
9129,2024-01-02 03:22:02.547,141.275,141.27,1.8,1.2
9130,2024-01-02 03:22:04.769,141.274,141.27,1.2,1.2
9131,2024-01-02 03:22:06.083,141.273,141.27,1.2,1.2
9132,2024-01-02 03:22:06.591,141.274,141.27,1.32,1.2
9133,2024-01-02 03:22:06.896,141.273,141.27,1.2,1.2
9134,2024-01-02 03:22:07.807,141.274,141.27,1.32,1.2
9135,2024-01-02 03:22:07.910,141.273,141.27,1.2,1.2
9136,2024-01-02 03:22:08.114,141.274,141.27,1.32,1.2
9137,2024-01-02 03:22:08.521,141.277,141.27,4.14,1.2
9138,2024-01-02 03:22:08.624,141.274,141.27,1.2,1.2
9139,2024-01-02 03:22:12.667,141.276,141.269,1.2,1.2
9140,2024-01-02 03:22:13.429,141.275,141.27,1.24,1.2
9141,2024-01-02 03:22:13.531,141.273,141.27,1.2,1.2
9142,2024-01-02 03:22:13.989,141.274,141.27,1.32,1.2
9143,2024-01-02 03:22:14.091,141.273,141.27,1.2,1.2
9144,2024-01-02 03:22:15.051,141.28,141.274,2.55,1.2
9145,2024-01-02 03:22:15.154,141.278,141.274,1.2,1.2
9146,2024-01-02 03:22:15.206,141.283,141.276,7.24,1.2
9147,2024-01-02 03:22:16.274,141.283,141.277,6.3,1.2
9148,2024-01-02 03:22:16.326,141.285,141.277,2.34,1.2
9149,2024-01-02 03:22:16.531,141.285,141.277,7.09,1.2
9150,2024-01-02 03:22:16.885,141.285,141.278,1.72,1.2
9151,2024-01-02 03:22:18.097,141.283,141.278,1.2,1.2
9152,2024-01-02 03:22:19.511,141.282,141.278,1.2,1.2
9153,2024-01-02 03:22:20.621,141.283,141.278,1.8,1.2
9154,2024-01-02 03:22:21.327,141.282,141.278,1.2,1.2
9155,2024-01-02 03:22:21.531,141.281,141.277,1.2,3.6
9156,2024-01-02 03:22:21.633,141.281,141.276,1.8,1.2
9157,2024-01-02 03:22:22.140,141.28,141.276,1.2,1.2
9158,2024-01-02 03:22:22.243,141.282,141.275,1.2,1.2
9159,2024-01-02 03:22:26.184,141.282,141.281,4.05,1.8
9160,2024-01-02 03:22:26.236,141.297,141.293,1.8,1.2
9161,2024-01-02 03:22:26.289,141.3,141.295,1.6,6.3
9162,2024-01-02 03:22:26.343,141.303,141.297,2.7,1.2
9163,2024-01-02 03:22:26.600,141.304,141.297,1.44,5.4
9164,2024-01-02 03:22:26.702,141.303,141.296,5.49,1.8
9165,2024-01-02 03:22:26.754,141.301,141.296,5.4,1.8
9166,2024-01-02 03:22:26.856,141.302,141.296,1.2,1.2
9167,2024-01-02 03:22:27.314,141.304,141.295,1.89,1.2
9168,2024-01-02 03:22:27.671,141.303,141.296,5.87,1.2
9169,2024-01-02 03:22:29.592,141.303,141.296,1.24,1.2
9170,2024-01-02 03:22:29.694,141.303,141.296,1.32,1.2
9171,2024-01-02 03:22:33.177,141.304,141.295,1.24,1.2
9172,2024-01-02 03:22:33.280,141.303,141.296,2.87,1.2
9173,2024-01-02 03:22:36.159,141.303,141.296,1.32,1.2
